id,lkp_id,nama_kelas,link,peserta,lulusan,status
K-101-0,LKP-0d878b3bba,Tata kecantikan rambut,,0,0,Materi Belum Lengkap
K-101-1,LKP-0d878b3bba,Tata kecantikan rambut,,0,0,Materi Belum Lengkap
K-101-2,LKP-0d878b3bba,Tata kecantikan rambut,,0,0,Materi Belum Lengkap
K-111-0,LKP-059539cbe3,kursusbaru LKP Lembaga Pendidikan Indonesia Amerika,,0,0,Materi Belum Lengkap
K-111-1,LKP-059539cbe3,kursusbaru LKP Lembaga Pendidikan Indonesia Amerika,,0,0,Materi Belum Lengkap
K-111-2,LKP-059539cbe3,kursusbaru LKP Lembaga Pendidikan Indonesia Amerika,,0,0,Materi Belum Lengkap
K-266-0,LKP-a6c3d916b9,kursus baru,,0,0,Materi Belum Lengkap
K-266-1,LKP-a6c3d916b9,kursus baru,,0,0,Materi Belum Lengkap
K-266-2,LKP-a6c3d916b9,kursus baru,,0,0,Materi Belum Lengkap
K-450-0,LKP-a75db08411,TEST LPIA-EPT (TOEFL®),,0,0,Materi Lengkap - Belum Ada Peserta
K-450-1,LKP-a75db08411,TEST LPIA-EPT (TOEFL®),,0,0,Materi Lengkap - Belum Ada Peserta
K-450-2,LKP-a75db08411,TEST LPIA-EPT (TOEFL®),,0,0,Materi Lengkap - Belum Ada Peserta
K-483-0,LKP-bff34a41b6,Basic 1,,0,0,Materi Belum Lengkap
K-483-1,LKP-bff34a41b6,Basic 1,,0,0,Materi Belum Lengkap
K-483-2,LKP-bff34a41b6,Basic 1,,0,0,Materi Belum Lengkap
K-486-0,LKP-eeb0ae60de,kursus baru,,0,0,Materi Belum Lengkap
K-486-1,LKP-eeb0ae60de,kursus baru,,0,0,Materi Belum Lengkap
K-486-2,LKP-eeb0ae60de,kursus baru,,0,0,Materi Belum Lengkap
K-517-0,LKP-b722894d55,Optimalisasi Media Sosial,,0,0,Materi Belum Lengkap
K-517-1,LKP-b722894d55,Optimalisasi Media Sosial,,0,0,Materi Belum Lengkap
K-517-2,LKP-b722894d55,Optimalisasi Media Sosial,,0,0,Materi Belum Lengkap
K-628-0,LKP-43fa84a37d,kursus baru,,0,0,Materi Belum Lengkap
K-628-1,LKP-43fa84a37d,kursus baru,,0,0,Materi Belum Lengkap
K-628-2,LKP-43fa84a37d,kursus baru,,0,0,Materi Belum Lengkap
K-630-0,LKP-d13c9c90d2,kursus baru,,0,0,Materi Belum Lengkap
K-630-1,LKP-d13c9c90d2,kursus baru,,0,0,Materi Belum Lengkap
K-630-2,LKP-d13c9c90d2,kursus baru,,0,0,Materi Belum Lengkap
K-649-0,LKP-a6fd2bbb7c,Bahasa Korea EPS-TOPIK,,2,0,Sudah Berjalan
K-649-1,LKP-a6fd2bbb7c,Bahasa Korea EPS-TOPIK,,2,0,Sudah Berjalan
K-649-2,LKP-a6fd2bbb7c,Bahasa Korea EPS-TOPIK,,2,0,Sudah Berjalan
K-679-0,LKP-eae68b2792,kursus baru,,0,0,Materi Belum Lengkap
K-679-1,LKP-eae68b2792,kursus baru,,0,0,Materi Belum Lengkap
K-679-2,LKP-eae68b2792,kursus baru,,0,0,Materi Belum Lengkap
K-683-0,LKP-5b8941f640,Perawatan Sepeda Motor Injeksi,,0,0,Materi Belum Lengkap
K-683-1,LKP-5b8941f640,Perawatan Sepeda Motor Injeksi,,0,0,Materi Belum Lengkap
K-683-2,LKP-5b8941f640,Perawatan Sepeda Motor Injeksi,,0,0,Materi Belum Lengkap
K-694-0,LKP-d596abb5ea,kursusbaru,,0,0,Materi Belum Lengkap
K-694-1,LKP-d596abb5ea,kursusbaru,,0,0,Materi Belum Lengkap
K-694-2,LKP-d596abb5ea,kursusbaru,,0,0,Materi Belum Lengkap
K-696-0,LKP-745803c291,barista,,2,0,Sudah Berjalan
K-696-1,LKP-745803c291,barista,,2,0,Sudah Berjalan
K-696-2,LKP-745803c291,barista,,2,0,Sudah Berjalan
K-709-0,LKP-29c5c321b3,"Barista
Dari Sampah Menjadi Cuan",,29,0,Sudah Berjalan
K-709-1,LKP-29c5c321b3,"Barista
Dari Sampah Menjadi Cuan",,29,0,Sudah Berjalan
K-709-2,LKP-29c5c321b3,"Barista
Dari Sampah Menjadi Cuan",,29,0,Sudah Berjalan
K-725-0,LKP-fde24525ef,kursus baru,,0,0,Materi Belum Lengkap
K-725-1,LKP-fde24525ef,kursus baru,,0,0,Materi Belum Lengkap
K-725-2,LKP-fde24525ef,kursus baru,,0,0,Materi Belum Lengkap
K-730-0,LKP-e6c6d3f952,kursus baru,,0,0,Materi Belum Lengkap
K-730-1,LKP-e6c6d3f952,kursus baru,,0,0,Materi Belum Lengkap
K-730-2,LKP-e6c6d3f952,kursus baru,,0,0,Materi Belum Lengkap
K-759-0,LKP-3540650f67,kursusbaru,,0,0,Materi Belum Lengkap
K-759-1,LKP-3540650f67,kursusbaru,,0,0,Materi Belum Lengkap
K-759-2,LKP-3540650f67,kursusbaru,,0,0,Materi Belum Lengkap
K-781-0,LKP-454782b195,kursus baru,,0,0,Materi Belum Lengkap
K-781-1,LKP-454782b195,kursus baru,,0,0,Materi Belum Lengkap
K-781-2,LKP-454782b195,kursus baru,,0,0,Materi Belum Lengkap
K-783-0,LKP-168c621411,kursus baru,,0,0,Materi Belum Lengkap
K-783-1,LKP-168c621411,kursus baru,,0,0,Materi Belum Lengkap
K-783-2,LKP-168c621411,kursus baru,,0,0,Materi Belum Lengkap
K-851-0,LKP-3e4d40d48a,kursus baru,,0,0,Materi Belum Lengkap
K-851-1,LKP-3e4d40d48a,kursus baru,,0,0,Materi Belum Lengkap
K-851-2,LKP-3e4d40d48a,kursus baru,,0,0,Materi Belum Lengkap
K-854-0,LKP-3cd259031a,rias pengantin,,0,0,Materi Lengkap - Belum Ada Peserta
K-854-1,LKP-3cd259031a,rias pengantin,,0,0,Materi Lengkap - Belum Ada Peserta
K-854-2,LKP-3cd259031a,rias pengantin,,0,0,Materi Lengkap - Belum Ada Peserta
K-857-0,LKP-950a5eb019,kursus baru,,0,0,Materi Belum Lengkap
K-857-1,LKP-950a5eb019,kursus baru,,0,0,Materi Belum Lengkap
K-857-2,LKP-950a5eb019,kursus baru,,0,0,Materi Belum Lengkap
K-991-0,LKP-adbefe67a0,"Komputer Aplikasi Perkantoran (Microsoft Office)
Desain Grafis
Komputer Aplikasi Perkantoran (Ms. Excel)",,257,40,Sudah Berjalan
K-991-1,LKP-adbefe67a0,"Komputer Aplikasi Perkantoran (Microsoft Office)
Desain Grafis
Komputer Aplikasi Perkantoran (Ms. Excel)",,257,40,Sudah Berjalan
K-991-2,LKP-adbefe67a0,"Komputer Aplikasi Perkantoran (Microsoft Office)
Desain Grafis
Komputer Aplikasi Perkantoran (Ms. Excel)",,257,40,Sudah Berjalan
K-1017-0,LKP-f53ed68848,Judul belum sesuai,,0,0,Materi Belum Lengkap
K-1017-1,LKP-f53ed68848,Judul belum sesuai,,0,0,Materi Belum Lengkap
K-1017-2,LKP-f53ed68848,Judul belum sesuai,,0,0,Materi Belum Lengkap
K-1040-0,LKP-d23a17874e,kursus baru,,0,0,Materi Belum Lengkap
K-1040-1,LKP-d23a17874e,kursus baru,,0,0,Materi Belum Lengkap
K-1040-2,LKP-d23a17874e,kursus baru,,0,0,Materi Belum Lengkap
K-1053-0,LKP-20369b01c8,Hide,,0,0,Materi Belum Lengkap
K-1053-1,LKP-20369b01c8,Hide,,0,0,Materi Belum Lengkap
K-1053-2,LKP-20369b01c8,Hide,,0,0,Materi Belum Lengkap
K-1094-0,LKP-d9ba7fd450,Self Introduction,,1,0,Sudah Berjalan
K-1094-1,LKP-d9ba7fd450,Self Introduction,,1,0,Sudah Berjalan
K-1094-2,LKP-d9ba7fd450,Self Introduction,,1,0,Sudah Berjalan
K-1101-0,LKP-50c3745d95,kursus baru,,3,0,Sudah Berjalan
K-1101-1,LKP-50c3745d95,kursus baru,,3,0,Sudah Berjalan
K-1101-2,LKP-50c3745d95,kursus baru,,3,0,Sudah Berjalan
K-1129-0,LKP-fcd66060c5,"Operator Komputer Muda
Aplikasi Perkantoran",,0,0,Materi Belum Lengkap
K-1129-1,LKP-fcd66060c5,"Operator Komputer Muda
Aplikasi Perkantoran",,0,0,Materi Belum Lengkap
K-1129-2,LKP-fcd66060c5,"Operator Komputer Muda
Aplikasi Perkantoran",,0,0,Materi Belum Lengkap
K-1142-0,LKP-f1c78409b5,kursus baru,,0,0,Materi Belum Lengkap
K-1142-1,LKP-f1c78409b5,kursus baru,,0,0,Materi Belum Lengkap
K-1142-2,LKP-f1c78409b5,kursus baru,,0,0,Materi Belum Lengkap
K-1183-0,LKP-fe3f793295,DIGITAL MARKETING DASAR,,7,1,Sudah Berjalan
K-1183-1,LKP-fe3f793295,DIGITAL MARKETING DASAR,,7,1,Sudah Berjalan
K-1183-2,LKP-fe3f793295,DIGITAL MARKETING DASAR,,7,1,Sudah Berjalan
K-1202-0,LKP-aade9db444,kursusbaru,,3,0,Sudah Berjalan
K-1202-1,LKP-aade9db444,kursusbaru,,3,0,Sudah Berjalan
K-1202-2,LKP-aade9db444,kursusbaru,,3,0,Sudah Berjalan
K-1382-0,LKP-065909f7d5,kursusbaru,,0,0,Materi Belum Lengkap
K-1382-1,LKP-065909f7d5,kursusbaru,,0,0,Materi Belum Lengkap
K-1382-2,LKP-065909f7d5,kursusbaru,,0,0,Materi Belum Lengkap
K-1391-0,LKP-2dce8d5121,kursusbaru,,0,0,Materi Belum Lengkap
K-1391-1,LKP-2dce8d5121,kursusbaru,,0,0,Materi Belum Lengkap
K-1391-2,LKP-2dce8d5121,kursusbaru,,0,0,Materi Belum Lengkap
K-1434-0,LKP-4d46f98780,kursusbaru,,0,0,Materi Belum Lengkap
K-1434-1,LKP-4d46f98780,kursusbaru,,0,0,Materi Belum Lengkap
K-1434-2,LKP-4d46f98780,kursusbaru,,0,0,Materi Belum Lengkap
K-1456-0,LKP-6aaac54cb9,SENTRAL PRIMA KARYA,,0,0,Materi Belum Lengkap
K-1456-1,LKP-6aaac54cb9,SENTRAL PRIMA KARYA,,0,0,Materi Belum Lengkap
K-1456-2,LKP-6aaac54cb9,SENTRAL PRIMA KARYA,,0,0,Materi Belum Lengkap
K-1466-0,LKP-67f9cc8f83,kursusbaru,,0,0,Materi Belum Lengkap
K-1466-1,LKP-67f9cc8f83,kursusbaru,,0,0,Materi Belum Lengkap
K-1466-2,LKP-67f9cc8f83,kursusbaru,,0,0,Materi Belum Lengkap
K-1491-0,LKP-3faeccb48c,kursusbaru,,0,0,Materi Belum Lengkap
K-1491-1,LKP-3faeccb48c,kursusbaru,,0,0,Materi Belum Lengkap
K-1491-2,LKP-3faeccb48c,kursusbaru,,0,0,Materi Belum Lengkap
K-1496-0,LKP-8953c9bdb8,kursusbaru,,0,0,Materi Belum Lengkap
K-1496-1,LKP-8953c9bdb8,kursusbaru,,0,0,Materi Belum Lengkap
K-1496-2,LKP-8953c9bdb8,kursusbaru,,0,0,Materi Belum Lengkap
K-1531-0,LKP-e0cc3df565,"Therapist SPA & Refleksi untuk ke Malaysia, Pijat Thailand (Thai Massage), 
Membuat Sabun Herbal padat batangan dan Pewangi Pakaian, MEMBUAT CREAM WAJAH DAN BODY LOTION, 
KURSUS HANTARAN JENJANG 2, 
Body Treatment Spa (belum lengkap)",,9,0,Sudah Berjalan
K-1531-1,LKP-e0cc3df565,"Therapist SPA & Refleksi untuk ke Malaysia, Pijat Thailand (Thai Massage), 
Membuat Sabun Herbal padat batangan dan Pewangi Pakaian, MEMBUAT CREAM WAJAH DAN BODY LOTION, 
KURSUS HANTARAN JENJANG 2, 
Body Treatment Spa (belum lengkap)",,9,0,Sudah Berjalan
K-1531-2,LKP-e0cc3df565,"Therapist SPA & Refleksi untuk ke Malaysia, Pijat Thailand (Thai Massage), 
Membuat Sabun Herbal padat batangan dan Pewangi Pakaian, MEMBUAT CREAM WAJAH DAN BODY LOTION, 
KURSUS HANTARAN JENJANG 2, 
Body Treatment Spa (belum lengkap)",,9,0,Sudah Berjalan
K-1540-0,LKP-b26a295858,EDITING VIDEO MENGGUNAKAN CANVA,,13,0,Sudah Berjalan
K-1540-1,LKP-b26a295858,EDITING VIDEO MENGGUNAKAN CANVA,,13,0,Sudah Berjalan
K-1540-2,LKP-b26a295858,EDITING VIDEO MENGGUNAKAN CANVA,,13,0,Sudah Berjalan
K-1563-0,LKP-39f42a655d,kursusbaru,,0,0,Materi Belum Lengkap
K-1563-1,LKP-39f42a655d,kursusbaru,,0,0,Materi Belum Lengkap
K-1563-2,LKP-39f42a655d,kursusbaru,,0,0,Materi Belum Lengkap
K-1564-0,LKP-b5c74c1f08,kursusbaru,,0,0,Materi Belum Lengkap
K-1564-1,LKP-b5c74c1f08,kursusbaru,,0,0,Materi Belum Lengkap
K-1564-2,LKP-b5c74c1f08,kursusbaru,,0,0,Materi Belum Lengkap
K-1566-0,LKP-16b195dd97,kursusbaru,,0,0,Materi Belum Lengkap
K-1566-1,LKP-16b195dd97,kursusbaru,,0,0,Materi Belum Lengkap
K-1566-2,LKP-16b195dd97,kursusbaru,,0,0,Materi Belum Lengkap
K-1602-0,LKP-2e350d0c81,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,,0,0,Materi Belum Lengkap
K-1602-1,LKP-2e350d0c81,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,,0,0,Materi Belum Lengkap
K-1602-2,LKP-2e350d0c81,PENGENALAN TEKNIK DASAR PIJAT REFLEKSI LEVEL 2,,0,0,Materi Belum Lengkap
K-1628-0,LKP-e3b4ad9c18,kursus baru,,0,0,Materi Belum Lengkap
K-1628-1,LKP-e3b4ad9c18,kursus baru,,0,0,Materi Belum Lengkap
K-1628-2,LKP-e3b4ad9c18,kursus baru,,0,0,Materi Belum Lengkap
K-1629-0,LKP-02fb2d3c5f,LKP PRIMA ENGLISH COURSE,,0,0,Materi Lengkap - Belum Ada Peserta
K-1629-1,LKP-02fb2d3c5f,LKP PRIMA ENGLISH COURSE,,0,0,Materi Lengkap - Belum Ada Peserta
K-1629-2,LKP-02fb2d3c5f,LKP PRIMA ENGLISH COURSE,,0,0,Materi Lengkap - Belum Ada Peserta
K-1632-0,LKP-7d958e318a,"Teknik menggunting rambut
kursus baru",,0,0,Materi Lengkap - Belum Ada Peserta
K-1632-1,LKP-7d958e318a,"Teknik menggunting rambut
kursus baru",,0,0,Materi Lengkap - Belum Ada Peserta
K-1632-2,LKP-7d958e318a,"Teknik menggunting rambut
kursus baru",,0,0,Materi Lengkap - Belum Ada Peserta
K-1668-0,LKP-f0361f1792,kursus baru,,0,0,Materi Belum Lengkap
K-1668-1,LKP-f0361f1792,kursus baru,,0,0,Materi Belum Lengkap
K-1668-2,LKP-f0361f1792,kursus baru,,0,0,Materi Belum Lengkap
K-1670-0,LKP-844824cf22,TEST LPIA-EPT (TOEFL®),,0,0,Materi Belum Lengkap
K-1670-1,LKP-844824cf22,TEST LPIA-EPT (TOEFL®),,0,0,Materi Belum Lengkap
K-1670-2,LKP-844824cf22,TEST LPIA-EPT (TOEFL®),,0,0,Materi Belum Lengkap
K-1690-0,LKP-aaf5d869c0,Mekanik Sepeda Motor,,0,0,Materi Belum Lengkap
K-1690-1,LKP-aaf5d869c0,Mekanik Sepeda Motor,,0,0,Materi Belum Lengkap
K-1690-2,LKP-aaf5d869c0,Mekanik Sepeda Motor,,0,0,Materi Belum Lengkap
K-1712-0,LKP-9c3ebcbd76,Tata Rias,,0,0,Materi Belum Lengkap
K-1712-1,LKP-9c3ebcbd76,Tata Rias,,0,0,Materi Belum Lengkap
K-1712-2,LKP-9c3ebcbd76,Tata Rias,,0,0,Materi Belum Lengkap
K-1723-0,LKP-9f0ad22252,Teknik Elektronika Dasar,,0,0,Materi Lengkap - Belum Ada Peserta
K-1723-1,LKP-9f0ad22252,Teknik Elektronika Dasar,,0,0,Materi Lengkap - Belum Ada Peserta
K-1723-2,LKP-9f0ad22252,Teknik Elektronika Dasar,,0,0,Materi Lengkap - Belum Ada Peserta
K-1728-0,LKP-d25107ef53,LKP English Young Generation,,0,0,Materi Belum Lengkap
